gene_key	entrez_gene_id	go_terms	go_bp	go_mf	go_cc
948649	948649	GO:0005515;GO:0005886;GO:0009055;GO:0015035;GO:0015036;GO:0016020;GO:0016491;GO:0017004;GO:0045454;GO:0046688;GO:0047134	GO:0017004;GO:0045454;GO:0046688	GO:0005515;GO:0009055;GO:0015035;GO:0015036;GO:0016491;GO:0047134	GO:0005886;GO:0016020
948660	948660	GO:0005507;GO:0005737;GO:0010038;GO:0032991;GO:0046688;GO:0046872	GO:0010038;GO:0046688	GO:0005507;GO:0046872	GO:0005737;GO:0032991
948659	948659	GO:0005469;GO:0005515;GO:0005886;GO:0009061;GO:0015293;GO:0015297;GO:0015556;GO:0015740;GO:0015741;GO:0016020;GO:0071422;GO:0140009	GO:0009061;GO:0015740;GO:0015741;GO:0071422;GO:0140009	GO:0005469;GO:0005515;GO:0015293;GO:0015297;GO:0015556	GO:0005886;GO:0016020
71004579	71004579				
948658	948658	GO:0003824;GO:0005515;GO:0005829;GO:0006099;GO:0006531;GO:0006533;GO:0006538;GO:0008797;GO:0016020;GO:0016829;GO:0019740;GO:0042802;GO:0051289	GO:0006099;GO:0006531;GO:0006533;GO:0006538;GO:0019740;GO:0051289	GO:0003824;GO:0005515;GO:0008797;GO:0016829;GO:0042802	GO:0005829;GO:0016020
948657	948657	GO:0005886;GO:0016020			GO:0005886;GO:0016020
948656	948656	GO:0000102;GO:0005294;GO:0005886;GO:0006865;GO:0015297;GO:0015820;GO:0015821;GO:0016020;GO:0022857;GO:0055085;GO:0071230;GO:1903714;GO:1903785	GO:0006865;GO:0015820;GO:0015821;GO:0055085;GO:0071230;GO:1903714;GO:1903785	GO:0000102;GO:0005294;GO:0015297;GO:0022857	GO:0005886;GO:0016020
948655	948655				
948665	948665				
948664	948664	GO:0006974	GO:0006974		
948663	948663				
948662	948662	GO:0003824;GO:0016853;GO:0016869;GO:0043687;GO:0046872;GO:0051536;GO:0051539	GO:0043687	GO:0003824;GO:0016853;GO:0016869;GO:0046872;GO:0051536;GO:0051539	
948661	948661	GO:0003746;GO:0005737		GO:0003746	GO:0005737
2847736	2847736	GO:0005886;GO:0009636;GO:0016020	GO:0009636		GO:0005886;GO:0016020
2847737	2847737	GO:0005886;GO:0009636;GO:0016020	GO:0009636		GO:0005886;GO:0016020
948671	948671	GO:0005886;GO:0006811;GO:0015297;GO:0016020;GO:0022857;GO:0055085;GO:1990961	GO:0006811;GO:0055085;GO:1990961	GO:0015297;GO:0022857	GO:0005886;GO:0016020
948670	948670	GO:0006950;GO:0006974;GO:0008289;GO:0009279	GO:0006950;GO:0006974	GO:0008289	GO:0009279
948669	948669	GO:0008800;GO:0016787;GO:0017001;GO:0030288;GO:0042597;GO:0046677	GO:0017001;GO:0046677	GO:0008800;GO:0016787	GO:0030288;GO:0042597
948668	948668	GO:0000104;GO:0005886;GO:0006106;GO:0006113;GO:0009061;GO:0016020;GO:0019645;GO:0044780;GO:0045283	GO:0006106;GO:0006113;GO:0009061;GO:0019645;GO:0044780	GO:0000104	GO:0005886;GO:0016020;GO:0045283
948680	948680	GO:0000104;GO:0005886;GO:0006113;GO:0009061;GO:0016020;GO:0019645;GO:0044780;GO:0045283	GO:0006113;GO:0009061;GO:0019645;GO:0044780	GO:0000104	GO:0005886;GO:0016020;GO:0045283
948666	948666	GO:0005515;GO:0005829;GO:0005886;GO:0006099;GO:0006113;GO:0008177;GO:0009055;GO:0009061;GO:0016020;GO:0016491;GO:0019645;GO:0044780;GO:0045283;GO:0046872;GO:0051536;GO:0051537;GO:0051538;GO:0051539	GO:0006099;GO:0006113;GO:0009061;GO:0019645;GO:0044780	GO:0005515;GO:0008177;GO:0009055;GO:0016491;GO:0046872;GO:0051536;GO:0051537;GO:0051538;GO:0051539	GO:0005829;GO:0005886;GO:0016020;GO:0045283
948667	948667	GO:0000104;GO:0000166;GO:0005515;GO:0005829;GO:0005886;GO:0006113;GO:0006974;GO:0008177;GO:0009055;GO:0009061;GO:0016020;GO:0016491;GO:0016627;GO:0019645;GO:0022900;GO:0044780;GO:0045283;GO:0050660;GO:0071949	GO:0006113;GO:0006974;GO:0009061;GO:0019645;GO:0022900;GO:0044780	GO:0000104;GO:0000166;GO:0005515;GO:0008177;GO:0009055;GO:0016491;GO:0016627;GO:0050660;GO:0071949	GO:0005829;GO:0005886;GO:0016020;GO:0045283
948672	948672	GO:0000049;GO:0000166;GO:0004812;GO:0004824;GO:0005515;GO:0005524;GO:0005737;GO:0005829;GO:0006418;GO:0006430;GO:0016874;GO:0016880;GO:0042803;GO:0043687;GO:0052868;GO:0071468	GO:0006418;GO:0006430;GO:0043687;GO:0071468	GO:0000049;GO:0000166;GO:0004812;GO:0004824;GO:0005515;GO:0005524;GO:0016874;GO:0016880;GO:0042803;GO:0052868	GO:0005737;GO:0005829
948679	948679	GO:0003333;GO:0005886;GO:0006865;GO:0015171;GO:0016020;GO:0022857;GO:0055085	GO:0003333;GO:0006865;GO:0055085	GO:0015171;GO:0022857	GO:0005886;GO:0016020
948678	948678				
948677	948677	GO:0005886			GO:0005886
948676	948676	GO:0005886;GO:0006811;GO:0008381;GO:0016020;GO:0034220;GO:0055085;GO:0071470	GO:0006811;GO:0034220;GO:0055085;GO:0071470	GO:0008381	GO:0005886;GO:0016020
948673	948673	GO:0004609;GO:0005886;GO:0006629;GO:0006646;GO:0008654;GO:0016540;GO:0016829;GO:0016831;GO:0031638;GO:0042803	GO:0006629;GO:0006646;GO:0008654;GO:0016540;GO:0031638	GO:0004609;GO:0016829;GO:0016831;GO:0042803	GO:0005886
948674	948674	GO:0000028;GO:0000166;GO:0003723;GO:0003924;GO:0005515;GO:0005525;GO:0005737;GO:0005829;GO:0016787;GO:0019003;GO:0019843;GO:0042254;GO:0042274;GO:0046872;GO:0097216	GO:0000028;GO:0042254;GO:0042274	GO:0000166;GO:0003723;GO:0003924;GO:0005515;GO:0005525;GO:0016787;GO:0019003;GO:0019843;GO:0046872;GO:0097216	GO:0005737;GO:0005829
948675	948675	GO:0000175;GO:0003676;GO:0004518;GO:0004527;GO:0005737;GO:0005829;GO:0006259;GO:0006401;GO:0008310;GO:0016787;GO:0016896;GO:0046872	GO:0006259;GO:0006401	GO:0000175;GO:0003676;GO:0004518;GO:0004527;GO:0008310;GO:0016787;GO:0016896;GO:0046872	GO:0005737;GO:0005829
948682	948682				
948681	948681				
948687	948687				
7751630	7751630				
948686	948686	GO:0005737;GO:0006400;GO:0008033;GO:0008616;GO:0016491;GO:0046872;GO:0051536;GO:0051539;GO:0052693	GO:0006400;GO:0008033;GO:0008616	GO:0016491;GO:0046872;GO:0051536;GO:0051539;GO:0052693	GO:0005737
948685	948685	GO:0000166;GO:0003824;GO:0005515;GO:0005524;GO:0016829;GO:0016836;GO:0016853;GO:0046496;GO:0046872;GO:0052855;GO:0052856;GO:0110051	GO:0046496;GO:0110051	GO:0000166;GO:0003824;GO:0005515;GO:0005524;GO:0016829;GO:0016836;GO:0016853;GO:0046872;GO:0052855;GO:0052856	
948684	948684	GO:0000166;GO:0000408;GO:0002949;GO:0004672;GO:0005515;GO:0005524;GO:0005737;GO:0008033;GO:0016887;GO:0042802;GO:0043531;GO:0046777;GO:0046872;GO:1990145	GO:0002949;GO:0008033;GO:0046777;GO:1990145	GO:0000166;GO:0004672;GO:0005515;GO:0005524;GO:0016887;GO:0042802;GO:0043531;GO:0046872	GO:0000408;GO:0005737
948683	948683	GO:0008745;GO:0009253;GO:0016787;GO:0030288;GO:0042597;GO:0043093;GO:0051301;GO:0071555	GO:0009253;GO:0043093;GO:0051301;GO:0071555	GO:0008745;GO:0016787	GO:0030288;GO:0042597
948691	948691	GO:0000018;GO:0000166;GO:0003677;GO:0005515;GO:0005524;GO:0006259;GO:0006281;GO:0006298;GO:0006974;GO:0016887;GO:0017117;GO:0030983;GO:0032300;GO:0042802;GO:0070716;GO:0140664	GO:0000018;GO:0006259;GO:0006281;GO:0006298;GO:0006974;GO:0070716	GO:0000166;GO:0003677;GO:0005515;GO:0005524;GO:0016887;GO:0030983;GO:0042802;GO:0140664	GO:0017117;GO:0032300
948690	948690	GO:0000166;GO:0005524;GO:0006400;GO:0008033;GO:0016740;GO:0016765;GO:0034605;GO:0052381;GO:1990497	GO:0006400;GO:0008033;GO:0034605;GO:1990497	GO:0000166;GO:0005524;GO:0016740;GO:0016765;GO:0052381	
948689	948689	GO:0000049;GO:0003677;GO:0003681;GO:0003723;GO:0005515;GO:0005524;GO:0005737;GO:0005829;GO:0006355;GO:0008033;GO:0034337;GO:0040033;GO:0043487;GO:0043590;GO:0045974;GO:0045975;GO:0140691	GO:0006355;GO:0008033;GO:0034337;GO:0040033;GO:0043487;GO:0045974;GO:0045975	GO:0000049;GO:0003677;GO:0003681;GO:0003723;GO:0005515;GO:0005524;GO:0140691	GO:0005737;GO:0005829;GO:0043590
948688	948688	GO:0000166;GO:0003924;GO:0005524;GO:0005525;GO:0005737;GO:0005829;GO:0009408;GO:0016887;GO:0019042;GO:0019843;GO:0032790;GO:0036289;GO:0043022;GO:0043023;GO:0046872;GO:0072344;GO:0097216	GO:0009408;GO:0019042;GO:0032790;GO:0036289;GO:0072344	GO:0000166;GO:0003924;GO:0005524;GO:0005525;GO:0016887;GO:0019843;GO:0043022;GO:0043023;GO:0046872;GO:0097216	GO:0005737;GO:0005829
948698	948698	GO:0005515;GO:0005829;GO:0005886;GO:0009408;GO:0016020;GO:0098796;GO:0098797	GO:0009408	GO:0005515	GO:0005829;GO:0005886;GO:0016020;GO:0098796;GO:0098797
948697	948697	GO:0005515;GO:0005886;GO:0009408;GO:0016020;GO:0098796;GO:0098797	GO:0009408	GO:0005515	GO:0005886;GO:0016020;GO:0098796;GO:0098797
948696	948696	GO:0005886			GO:0005886
948695	948695	GO:0000166;GO:0000287;GO:0004019;GO:0005515;GO:0005525;GO:0005737;GO:0005829;GO:0006164;GO:0006974;GO:0015949;GO:0016020;GO:0016874;GO:0044208;GO:0046040;GO:0046086;GO:0046872;GO:0097216	GO:0006164;GO:0006974;GO:0015949;GO:0044208;GO:0046040;GO:0046086	GO:0000166;GO:0000287;GO:0004019;GO:0005515;GO:0005525;GO:0016874;GO:0046872;GO:0097216	GO:0005737;GO:0005829;GO:0016020
948693	948693	GO:0003677;GO:0003690;GO:0003700;GO:0005506;GO:0005829;GO:0006355;GO:0045892;GO:0046872;GO:0051536;GO:0051537	GO:0006355;GO:0045892	GO:0003677;GO:0003690;GO:0003700;GO:0005506;GO:0046872;GO:0051536;GO:0051537	GO:0005829
948692	948692	GO:0000175;GO:0003676;GO:0003723;GO:0004518;GO:0004527;GO:0004540;GO:0005515;GO:0005737;GO:0005829;GO:0006397;GO:0006402;GO:0006950;GO:0008859;GO:0009409;GO:0016070;GO:0016787;GO:0016896;GO:0034458	GO:0006397;GO:0006402;GO:0006950;GO:0009409;GO:0016070	GO:0000175;GO:0003676;GO:0003723;GO:0004518;GO:0004527;GO:0004540;GO:0005515;GO:0008859;GO:0016787;GO:0016896;GO:0034458	GO:0005737;GO:0005829
948694	948694	GO:0000451;GO:0003723;GO:0005515;GO:0005737;GO:0005829;GO:0006364;GO:0006396;GO:0008168;GO:0008173;GO:0016740;GO:0032259;GO:0070039	GO:0000451;GO:0006364;GO:0006396;GO:0032259	GO:0003723;GO:0005515;GO:0008168;GO:0008173;GO:0016740;GO:0070039	GO:0005737;GO:0005829
948704	948704				
948703	948703	GO:0042802		GO:0042802	
948702	948702				
948701	948701	GO:0005886			GO:0005886
948700	948700				
948699	948699	GO:0000166;GO:0005524;GO:0016874;GO:0046872		GO:0000166;GO:0005524;GO:0016874;GO:0046872	
948710	948710	GO:0003677;GO:0003995;GO:0005515;GO:0005737;GO:0006974;GO:0008470;GO:0016491;GO:0016627;GO:0042802;GO:0043565;GO:0045892	GO:0006974;GO:0045892	GO:0003677;GO:0003995;GO:0005515;GO:0008470;GO:0016491;GO:0016627;GO:0042802;GO:0043565	GO:0005737
948709	948709	GO:0006950;GO:0042597;GO:0061133	GO:0006950	GO:0061133	GO:0042597
948708	948708	GO:0005886;GO:0006950;GO:0006974;GO:0044010	GO:0006950;GO:0006974;GO:0044010		GO:0005886
948707	948707	GO:0006508;GO:0008236;GO:0016787;GO:0034338;GO:0042803;GO:0052689	GO:0006508	GO:0008236;GO:0016787;GO:0034338;GO:0042803;GO:0052689	
948706	948706	GO:0000987;GO:0003677;GO:0003700;GO:0005515;GO:0005737;GO:0006351;GO:0006355;GO:0031418;GO:0045892;GO:0098531	GO:0006351;GO:0006355;GO:0045892	GO:0000987;GO:0003677;GO:0003700;GO:0005515;GO:0031418;GO:0098531	GO:0005737
948705	948705	GO:0005737;GO:0016787;GO:0019854;GO:0030145;GO:0035460;GO:0052689	GO:0019854	GO:0016787;GO:0030145;GO:0035460;GO:0052689	GO:0005737
948717	948717	GO:0005886;GO:0009401;GO:0015882;GO:0016020;GO:0042802;GO:0090585;GO:1902495	GO:0009401;GO:0015882	GO:0042802;GO:0090585	GO:0005886;GO:0016020;GO:1902495
948716	948716	GO:0005737;GO:0008982;GO:0009401;GO:0015882;GO:0016301;GO:0016740;GO:0090585;GO:1902495	GO:0009401;GO:0015882	GO:0008982;GO:0016301;GO:0016740;GO:0090585	GO:0005737;GO:1902495
948715	948715	GO:0005737;GO:0009401;GO:0015882;GO:0016301;GO:0016740;GO:0090585;GO:1902495	GO:0009401;GO:0015882	GO:0016301;GO:0016740;GO:0090585	GO:0005737;GO:1902495
948714	948714	GO:0000287;GO:0004590;GO:0006207;GO:0016052;GO:0016829;GO:0016831;GO:0019854;GO:0033982;GO:0046872	GO:0006207;GO:0016052;GO:0019854	GO:0000287;GO:0004590;GO:0016829;GO:0016831;GO:0033982;GO:0046872	
948712	948712	GO:0005975;GO:0005996;GO:0016853;GO:0016861;GO:0019852;GO:0019854;GO:0034015	GO:0005975;GO:0005996;GO:0019852;GO:0019854	GO:0016853;GO:0016861;GO:0034015	
948711	948711	GO:0005829;GO:0005996;GO:0008270;GO:0008742;GO:0016832;GO:0016853;GO:0019323;GO:0019852;GO:0019854;GO:0046872	GO:0005996;GO:0019323;GO:0019852;GO:0019854	GO:0008270;GO:0008742;GO:0016832;GO:0016853;GO:0046872	GO:0005829
948713	948713	GO:0006950;GO:0042597	GO:0006950		GO:0042597
948723	948723	GO:0002181;GO:0003723;GO:0003735;GO:0005515;GO:0005737;GO:0005829;GO:0005840;GO:0006412;GO:0019843;GO:0022627;GO:0048027;GO:0070181;GO:1990904	GO:0002181;GO:0006412	GO:0003723;GO:0003735;GO:0005515;GO:0019843;GO:0048027;GO:0070181	GO:0005737;GO:0005829;GO:0005840;GO:0022627;GO:1990904
948722	948722	GO:0003677;GO:0003697;GO:0003723;GO:0005515;GO:0006260;GO:0006261;GO:0006269;GO:0006270;GO:0006276;GO:0009314;GO:0030894;GO:0031297;GO:0042802;GO:1990077;GO:1990099;GO:1990158	GO:0006260;GO:0006261;GO:0006269;GO:0006270;GO:0006276;GO:0009314;GO:0031297	GO:0003677;GO:0003697;GO:0003723;GO:0005515;GO:0042802	GO:0030894;GO:1990077;GO:1990099;GO:1990158
948721	948721	GO:0002181;GO:0003723;GO:0003735;GO:0005515;GO:0005737;GO:0005829;GO:0005840;GO:0006412;GO:0019843;GO:0022627;GO:0048027;GO:0070181;GO:1990904	GO:0002181;GO:0006412	GO:0003723;GO:0003735;GO:0005515;GO:0019843;GO:0048027;GO:0070181	GO:0005737;GO:0005829;GO:0005840;GO:0022627;GO:1990904
948720	948720	GO:0002181;GO:0003723;GO:0003735;GO:0005515;GO:0005737;GO:0005829;GO:0005840;GO:0006412;GO:0019843;GO:0022625;GO:0070180;GO:1990904	GO:0002181;GO:0006412	GO:0003723;GO:0003735;GO:0005515;GO:0019843;GO:0070180	GO:0005737;GO:0005829;GO:0005840;GO:0022625;GO:1990904
948719	948719	GO:0016020			GO:0016020
948727	948727	GO:0004222;GO:0005886;GO:0042834;GO:0043093;GO:0051301	GO:0043093;GO:0051301	GO:0004222;GO:0042834	GO:0005886
948726	948726	GO:0000413;GO:0003755;GO:0005528;GO:0005737;GO:0005829;GO:0006457;GO:0016853;GO:0042597;GO:0042802;GO:0042803	GO:0000413;GO:0006457	GO:0003755;GO:0005528;GO:0016853;GO:0042802;GO:0042803	GO:0005737;GO:0005829;GO:0042597
948725	948725	GO:0001761;GO:0001762;GO:0005886;GO:0006865;GO:0015180;GO:0015187;GO:0015293;GO:0015808;GO:0015816;GO:0016020;GO:0022857;GO:0042941;GO:0042942;GO:0042944;GO:0042945;GO:0055085	GO:0001762;GO:0006865;GO:0015808;GO:0015816;GO:0042941;GO:0042942;GO:0055085	GO:0001761;GO:0015180;GO:0015187;GO:0015293;GO:0022857;GO:0042944;GO:0042945	GO:0005886;GO:0016020
948724	948724	GO:0005506;GO:0005515;GO:0005737;GO:0005829;GO:0006979;GO:0018283;GO:0030091;GO:0046872;GO:0051409;GO:0098809	GO:0006979;GO:0018283;GO:0030091;GO:0051409	GO:0005506;GO:0005515;GO:0046872;GO:0098809	GO:0005737;GO:0005829
948732	948732	GO:0005886;GO:0016020			GO:0005886;GO:0016020
948731	948731	GO:0003955;GO:0005829;GO:0008753;GO:0016491;GO:0016655;GO:0050136		GO:0003955;GO:0008753;GO:0016491;GO:0016655;GO:0050136	GO:0005829
948730	948730	GO:0003677;GO:0003700;GO:0006355;GO:0032993	GO:0006355	GO:0003677;GO:0003700	GO:0032993
948729	948729	GO:0000166;GO:0003824;GO:0006974;GO:0008254;GO:0008663;GO:0009117;GO:0009166;GO:0016787;GO:0016788;GO:0030288;GO:0042597;GO:0046872	GO:0006974;GO:0009117;GO:0009166	GO:0000166;GO:0003824;GO:0008254;GO:0008663;GO:0016787;GO:0016788;GO:0046872	GO:0030288;GO:0042597
948728	948728	GO:0000103;GO:0000287;GO:0005886;GO:0006790;GO:0008441;GO:0016787;GO:0046854;GO:0046872;GO:0050427	GO:0000103;GO:0006790;GO:0046854;GO:0050427	GO:0000287;GO:0008441;GO:0016787;GO:0046872	GO:0005886
948738	948738				
948737	948737	GO:0042597			GO:0042597
948736	948736	GO:0005515;GO:0006979;GO:0015968;GO:0016036	GO:0006979;GO:0015968;GO:0016036	GO:0005515	
948735	948735	GO:0005886;GO:0050660		GO:0050660	GO:0005886
948734	948734	GO:0005737;GO:0005829;GO:0006979;GO:0008113;GO:0016491;GO:0016671;GO:0030091;GO:0033744;GO:0034599	GO:0006979;GO:0030091;GO:0034599	GO:0008113;GO:0016491;GO:0016671;GO:0033744	GO:0005737;GO:0005829
948733	948733	GO:0005515;GO:0005886;GO:0009279;GO:0009306;GO:0015031;GO:0019867;GO:0089705;GO:0097347	GO:0009306;GO:0015031;GO:0089705	GO:0005515	GO:0005886;GO:0009279;GO:0019867;GO:0097347
948742	948742	GO:0005515;GO:0005886;GO:0009279;GO:0009306;GO:0089705;GO:0097347	GO:0009306;GO:0089705	GO:0005515	GO:0005886;GO:0009279;GO:0097347
948741	948741	GO:0005829;GO:0061929		GO:0061929	GO:0005829
948739	948739	GO:0003677;GO:0005515;GO:0006355;GO:0030307;GO:0040008;GO:0044010;GO:0097351;GO:0110001	GO:0006355;GO:0030307;GO:0040008;GO:0044010	GO:0003677;GO:0005515;GO:0097351	GO:0110001
948747	948747	GO:0003677;GO:0003723;GO:0004518;GO:0004519;GO:0004521;GO:0006355;GO:0006402;GO:0016075;GO:0016787;GO:0016891;GO:0030308;GO:0040008;GO:0043488;GO:0044010;GO:0110001	GO:0006355;GO:0006402;GO:0016075;GO:0030308;GO:0040008;GO:0043488;GO:0044010	GO:0003677;GO:0003723;GO:0004518;GO:0004519;GO:0004521;GO:0016787;GO:0016891	GO:0110001
948748	948748	GO:0000287;GO:0004427;GO:0005515;GO:0005737;GO:0005829;GO:0006796;GO:0008270;GO:0016020;GO:0016787;GO:0046872;GO:0050355	GO:0006796	GO:0000287;GO:0004427;GO:0005515;GO:0008270;GO:0016787;GO:0046872;GO:0050355	GO:0005737;GO:0005829;GO:0016020
948746	948746	GO:0005534;GO:0015757;GO:0030246;GO:0030288;GO:0042597;GO:0048029;GO:0055052;GO:0055085;GO:0140271	GO:0015757;GO:0055085;GO:0140271	GO:0005534;GO:0030246;GO:0048029	GO:0030288;GO:0042597;GO:0055052
2847725	2847725	GO:0000166;GO:0005524;GO:0005886;GO:0016887;GO:0022857;GO:0042626;GO:0042875;GO:0055052;GO:0055085;GO:0103116;GO:0140271	GO:0042875;GO:0055085;GO:0140271	GO:0000166;GO:0005524;GO:0016887;GO:0022857;GO:0042626;GO:0103116	GO:0005886;GO:0055052
948743	948743	GO:0005515;GO:0005886;GO:0016020;GO:0022857;GO:0055052;GO:0055085;GO:0140271	GO:0055085;GO:0140271	GO:0005515;GO:0022857	GO:0005886;GO:0016020;GO:0055052
948754	948754	GO:0005886;GO:0015399;GO:0016020;GO:0022857;GO:0043190;GO:0055052;GO:0055085;GO:0140271	GO:0055085;GO:0140271	GO:0015399;GO:0022857	GO:0005886;GO:0016020;GO:0043190;GO:0055052
948753	948753	GO:0000166;GO:0000287;GO:0003824;GO:0005737;GO:0005829;GO:0005975;GO:0006094;GO:0016787;GO:0016791;GO:0032991;GO:0042132;GO:0042578;GO:0042802;GO:0046872	GO:0005975;GO:0006094	GO:0000166;GO:0000287;GO:0003824;GO:0016787;GO:0016791;GO:0042132;GO:0042578;GO:0042802;GO:0046872	GO:0005737;GO:0005829;GO:0032991
948752	948752	GO:0000166;GO:0005524;GO:0005576;GO:0005737;GO:0008360;GO:0009252;GO:0009254;GO:0016874;GO:0016881;GO:0042802;GO:0051301;GO:0071555;GO:0097216;GO:0106418	GO:0008360;GO:0009252;GO:0009254;GO:0051301;GO:0071555	GO:0000166;GO:0005524;GO:0016874;GO:0016881;GO:0042802;GO:0097216;GO:0106418	GO:0005576;GO:0005737
948751	948751	GO:0003723;GO:0005737;GO:0005829;GO:0019843;GO:0042254;GO:0043022;GO:0043023;GO:1902626	GO:0042254;GO:1902626	GO:0003723;GO:0019843;GO:0043022;GO:0043023	GO:0005737;GO:0005829
948750	948750	GO:0005515;GO:0005737;GO:0005829;GO:0006508;GO:0008233;GO:0008237;GO:0016485;GO:0016787;GO:1905368	GO:0006508;GO:0016485	GO:0005515;GO:0008233;GO:0008237;GO:0016787	GO:0005737;GO:0005829;GO:1905368
948757	948757	GO:0003824;GO:0004748;GO:0005515;GO:0005737;GO:0009265;GO:0015949;GO:0016491;GO:0031250;GO:0043365;GO:0046872;GO:0051536;GO:0051539	GO:0009265;GO:0015949	GO:0003824;GO:0004748;GO:0005515;GO:0016491;GO:0043365;GO:0046872;GO:0051536;GO:0051539	GO:0005737;GO:0031250
948755	948755	GO:0000166;GO:0003824;GO:0004748;GO:0005515;GO:0005524;GO:0005737;GO:0006260;GO:0008270;GO:0008998;GO:0009265;GO:0015949;GO:0016491;GO:0031250;GO:0032556;GO:0032564;GO:0032567;GO:0046872	GO:0006260;GO:0009265;GO:0015949	GO:0000166;GO:0003824;GO:0004748;GO:0005515;GO:0005524;GO:0008270;GO:0008998;GO:0016491;GO:0032556;GO:0032564;GO:0032567;GO:0046872	GO:0005737;GO:0031250
948762	948762	GO:0004553;GO:0004556;GO:0005737;GO:0005829;GO:0005975;GO:0005993;GO:0006974;GO:0008788;GO:0009313;GO:0016052;GO:0016787;GO:0016798	GO:0005975;GO:0005993;GO:0006974;GO:0009313;GO:0016052	GO:0004553;GO:0004556;GO:0008788;GO:0016787;GO:0016798	GO:0005737;GO:0005829
948761	948761	GO:0005515;GO:0005886;GO:0008982;GO:0009401;GO:0015574;GO:0015771;GO:0016020;GO:0016301;GO:0016740;GO:0090589	GO:0009401;GO:0015771	GO:0005515;GO:0008982;GO:0015574;GO:0016301;GO:0016740;GO:0090589	GO:0005886;GO:0016020
948760	948760	GO:0000976;GO:0003677;GO:0003700;GO:0005991;GO:0006355;GO:0045892	GO:0005991;GO:0006355;GO:0045892	GO:0000976;GO:0003677;GO:0003700	
9797237	9797237	GO:0031556;GO:0032026	GO:0031556;GO:0032026		
948778	948778	GO:0000166;GO:0005515;GO:0005524;GO:0005886;GO:0015444;GO:0015662;GO:0015693;GO:0016020;GO:0016887;GO:0019829;GO:0043231;GO:0046872;GO:0071286;GO:1903830	GO:0015693;GO:0071286;GO:1903830	GO:0000166;GO:0005515;GO:0005524;GO:0015444;GO:0015662;GO:0016887;GO:0019829;GO:0046872	GO:0005886;GO:0016020;GO:0043231
948771	948771	GO:0005737;GO:0005829;GO:0008652;GO:0009082;GO:0009097;GO:0009636;GO:0016020;GO:0016787;GO:0019239;GO:0032991;GO:0042802;GO:0051082;GO:0070207;GO:0120241;GO:0120242;GO:0120243	GO:0008652;GO:0009082;GO:0009097;GO:0009636;GO:0070207	GO:0016787;GO:0019239;GO:0042802;GO:0051082;GO:0120241;GO:0120242;GO:0120243	GO:0005737;GO:0005829;GO:0016020;GO:0032991
948763	948763	GO:0005515;GO:0005737;GO:0006207;GO:0006221;GO:0008270;GO:0009347;GO:0046872	GO:0006207;GO:0006221	GO:0005515;GO:0008270;GO:0046872	GO:0005737;GO:0009347
948767	948767	GO:0004070;GO:0004088;GO:0005515;GO:0005737;GO:0005829;GO:0006207;GO:0006221;GO:0006520;GO:0006541;GO:0009347;GO:0016597;GO:0016740;GO:0016743;GO:0042802;GO:0044205;GO:0070207	GO:0006207;GO:0006221;GO:0006520;GO:0006541;GO:0044205;GO:0070207	GO:0004070;GO:0004088;GO:0005515;GO:0016597;GO:0016740;GO:0016743;GO:0042802	GO:0005737;GO:0005829;GO:0009347
948768	948768	GO:0006221;GO:0019856;GO:0031555	GO:0006221;GO:0019856;GO:0031555		
948769	948769	GO:0005515;GO:0005829;GO:0019239		GO:0005515;GO:0019239	GO:0005829
948765	948765	GO:0035438;GO:0042803;GO:0044010;GO:0070402	GO:0044010	GO:0035438;GO:0042803;GO:0070402	
948775	948775	GO:0000976;GO:0003677;GO:0003700;GO:0006355;GO:0045892	GO:0006355;GO:0045892	GO:0000976;GO:0003677;GO:0003700	
948777	948777	GO:0005829;GO:0044010	GO:0044010		GO:0005829
948776	948776	GO:0005515		GO:0005515	
948774	948774	GO:0003824;GO:0004585;GO:0005737;GO:0006520;GO:0006526;GO:0006591;GO:0008652;GO:0016597;GO:0016740;GO:0016743;GO:0019240;GO:0042450;GO:0046872	GO:0006520;GO:0006526;GO:0006591;GO:0008652;GO:0019240;GO:0042450	GO:0003824;GO:0004585;GO:0016597;GO:0016740;GO:0016743;GO:0046872	GO:0005737
948773	948773	GO:0005515;GO:0005737;GO:0005829;GO:0006402;GO:0008428;GO:0019899;GO:0042803;GO:0060698;GO:0060699	GO:0006402;GO:0060699	GO:0005515;GO:0008428;GO:0019899;GO:0042803;GO:0060698	GO:0005737;GO:0005829
948772	948772	GO:0008080;GO:0016740;GO:0016746;GO:0016747		GO:0008080;GO:0016740;GO:0016746;GO:0016747	
948784	948784	GO:0005886			GO:0005886
948785	948785	GO:0000166;GO:0000287;GO:0002161;GO:0004812;GO:0004832;GO:0005524;GO:0005737;GO:0005829;GO:0006412;GO:0006418;GO:0006438;GO:0016874;GO:0045903;GO:0061475;GO:0106074	GO:0006412;GO:0006418;GO:0006438;GO:0045903;GO:0061475;GO:0106074	GO:0000166;GO:0000287;GO:0002161;GO:0004812;GO:0004832;GO:0005524;GO:0016874	GO:0005737;GO:0005829
